ECFP_1,ECFP_9,ECFP_25,ECFP_41,ECFP_45,ECFP_46,ECFP_59,ECFP_79,ECFP_94,ECFP_102,ECFP_106,ECFP_117,ECFP_147,ECFP_173,ECFP_192,ECFP_197,ECFP_203,ECFP_221,ECFP_249,ECFP_265,ECFP_283,ECFP_294,ECFP_303,ECFP_305,ECFP_310,ECFP_322,ECFP_366,ECFP_442,ECFP_486,ECFP_507,ECFP_572,ECFP_573,ECFP_598,ECFP_628,ECFP_680,ECFP_684,ECFP_718,ECFP_726,ECFP_728,ECFP_736,ECFP_781,ECFP_802,ECFP_835,ECFP_841,ECFP_851,ECFP_875,ECFP_926,ECFP_989,ECFP_1015,ECFP_1019,ECFP_1039,ECFP_1057,ECFP_1064,ECFP_1087,ECFP_1088,ECFP_1104,ECFP_1110,ECFP_1112,ECFP_1118,ECFP_1167,ECFP_1187,ECFP_1329,ECFP_1343,ECFP_1357,ECFP_1385,ECFP_1410,ECFP_1460,ECFP_1517,ECFP_1530,ECFP_1575,ECFP_1624,ECFP_1665,ECFP_1691,ECFP_1776,ECFP_1829,ECFP_1844,ECFP_1855,ECFP_1906,ECFP_1933,ECFP_1935,ECFP_1977,ECFP_2001,FCFP_8,FCFP_224,FCFP_428,FCFP_792,FCFP_806,FCFP_1304,FCFP_1395,FCFP_1668,FCFP_1727,FCFP_1907,FCFP_1915,nRings
-1.0778975845414536,-0.11180339887498948,-0.172223740956793,-0.5463105901013571,-0.2472556797710404,-0.11180339887498948,0.6830895224500689,-0.24384388782366329,0.5391283155792698,-0.172223740956793,-0.172223740956793,-0.8664763412811685,-0.2941812744575254,-0.17222374095679296,-0.41979767269517104,-0.3988149755212999,-0.060661220881502935,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-0.35793584753896446,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,0.3282094439395374,-0.36087748355852695,-0.6009524672755144,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,0.4244650464914205,-0.35996184489854066,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,-0.052128603514268665,-0.9799118698777317,-0.3075623426146228,-0.40601740878905923,0.6830895224500689,-0.39881497552129985,-0.36087748355852695,-0.4789070572714995,-0.2330424792338697,0.026612314770617464,-0.6725981111602035,0.5391283155792698,-0.7740593823362348,-0.17222374095679296,-0.025958706582558243,-0.3286385044991604,0.23488808780588138,-0.17222374095679296,-0.4102063270711835,0.14980117725462763,-0.3286385044991604,-0.24725567977104043,0.4244650464914205,0.4244650464914205,-0.5025707110324167,-0.3487429162314579,-0.16892229292554906,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,-0.5687964589945211,-0.24384388782366329,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,0.16903085094570333,-0.7625982053674651,-0.4699746586185533,-0.6531972647421809,-0.7499402176078123,0.4244650464914205,-0.43976300817766006,-0.19937791451169076,0.24430097031065764,-0.4170288281141495,-0.3075623426146228,-1.0103021651747541
-0.26191903923437193,-0.11180339887498948,-0.172223740956793,0.14511375049567302,-0.2472556797710404,-0.11180339887498948,1.7270565284586645,0.43723731609760313,1.488462958229723,-0.172223740956793,-0.172223740956793,-0.11180339887498944,-0.2941812744575254,-0.17222374095679296,0.26027455707100616,-0.3988149755212999,0.6412757636044594,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,0.31631540015071274,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,1.1589895989114916,-0.36087748355852695,0.09443538771472376,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,1.3060462968966784,0.3181058164219661,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,0.6516075439283586,-0.9799118698777317,-0.3075623426146228,-0.40601740878905923,1.7270565284586645,-0.39881497552129985,-0.36087748355852695,0.20164507674589444,-0.2330424792338697,0.7451448135772892,0.034940161618711774,1.488462958229723,-0.7740593823362348,-0.17222374095679296,0.6749263711465145,-0.3286385044991604,1.027635384150731,-0.17222374095679296,-0.4102063270711835,0.90816963710618,-0.3286385044991604,-0.24725567977104043,1.3060462968966784,1.3060462968966784,-0.5025707110324167,-0.3487429162314579,0.5152129934229246,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,0.12927192249875474,0.43723731609760313,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,0.9296696802013682,-0.7625982053674651,0.20981011545471143,-0.6531972647421809,-0.026783579200279,1.3060462968966784,0.2452524468683104,0.4735225469652654,1.0358361141171883,-0.4170288281141495,-0.3075623426146228,-0.339527776821024
1.3700380513797916,-0.11180339887498948,-0.172223740956793,1.5279624316897331,-0.2472556797710404,-0.11180339887498948,3.814990540475856,1.799399723940136,3.3871322435306297,-0.172223740956793,-0.172223740956793,1.3975424859373686,-0.2941812744575254,-0.17222374095679296,1.6204190166033605,-0.3988149755212999,2.0451497325763843,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,1.6648178955300672,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,2.8205499088554,-0.36087748355852695,1.4852110976952002,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,3.0692087977071942,1.6742411390629797,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,2.059079838813613,-0.9799118698777317,-0.3075623426146228,-0.40601740878905923,3.814990540475856,-0.39881497552129985,-0.36087748355852695,1.5627493447806822,-0.2330424792338697,2.1822098111906327,1.4500167071765424,3.3871322435306297,-0.7740593823362348,-0.17222374095679296,2.07669652660466,-0.3286385044991604,2.6131299768404306,-0.17222374095679296,-0.4102063270711835,2.424906556809285,-0.3286385044991604,-0.24725567977104043,3.0692087977071942,3.0692087977071942,-0.5025707110324167,-0.3487429162314579,1.8834835661198717,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,1.5254086854853064,1.799399723940136,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,2.450947338712698,-0.7625982053674651,1.569379663601241,-0.6531972647421809,1.4195296976147875,3.0692087977071942,1.6152833569602514,1.819323469919178,2.6189064017302495,-0.4170288281141495,-0.3075623426146228,1.0020209998864362
-1.0778975845414536,-0.11180339887498948,-0.172223740956793,-0.5463105901013571,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,-0.24384388782366329,-0.4102063270711835,-0.172223740956793,-0.172223740956793,-0.8664763412811685,-0.2941812744575254,-0.17222374095679296,-0.41979767269517104,-0.3988149755212999,-0.7625982053674653,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-1.0321870952286416,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,-0.6009524672755144,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,-0.4571162039138374,-0.35996184489854066,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,-0.052128603514268665,-0.30151134457776363,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,0.6830895224500689,-1.1594591912888934,-0.2330424792338697,0.026612314770617464,-0.6725981111602035,0.5391283155792698,-0.06957837144595375,1.8206509758289544,-0.726843784311631,-0.3286385044991604,0.23488808780588138,-0.17222374095679296,-0.4102063270711835,0.14980117725462763,-0.3286385044991604,1.183295038904265,-0.4571162039138374,-0.4571162039138374,-0.5025707110324167,-0.3487429162314579,-0.16892229292554906,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,-0.5687964589945211,-0.24384388782366329,1.183295038904265,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,-0.7625982053674651,-0.4699746586185533,-0.6531972647421809,-0.7499402176078123,-0.4571162039138374,-0.43976300817766006,-0.872278375988647,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,-0.7867107023901774
-0.26191903923437193,-0.11180339887498948,-0.172223740956793,0.14511375049567302,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,0.43723731609760313,-0.4102063270711835,-0.172223740956793,-0.172223740956793,-0.11180339887498944,-0.2941812744575254,-0.17222374095679296,0.26027455707100616,-0.3988149755212999,-0.7625982053674653,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-1.0321870952286416,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,0.09443538771472376,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,-0.4571162039138374,0.3181058164219661,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,0.6516075439283586,0.3768891807222045,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,1.7270565284586645,-1.1594591912888934,-0.2330424792338697,0.7451448135772892,0.034940161618711774,1.488462958229723,0.6349026394443273,3.813525692614702,-0.726843784311631,-0.3286385044991604,1.027635384150731,-0.17222374095679296,-0.4102063270711835,0.90816963710618,-0.3286385044991604,2.6138457575795706,-0.4571162039138374,-0.4571162039138374,-0.5025707110324167,-0.3487429162314579,0.5152129934229246,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,0.12927192249875474,0.43723731609760313,2.6138457575795706,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,-0.7625982053674651,0.20981011545471143,-0.6531972647421809,-0.026783579200279,-0.4571162039138374,0.2452524468683104,-0.872278375988647,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,0.1076551487481294
1.3700380513797916,-0.11180339887498948,-0.172223740956793,1.5279624316897331,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,1.799399723940136,-0.4102063270711835,-0.172223740956793,-0.172223740956793,1.3975424859373686,-0.2941812744575254,-0.17222374095679296,1.6204190166033605,-0.3988149755212999,-0.7625982053674653,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-1.0321870952286416,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,1.4852110976952002,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,-0.4571162039138374,1.6742411390629797,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,2.059079838813613,1.733690231322141,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,3.814990540475856,-1.1594591912888934,-0.2330424792338697,2.1822098111906327,1.4500167071765424,3.3871322435306297,2.0438646612248896,7.799275126186197,-0.726843784311631,-0.3286385044991604,2.6131299768404306,-0.17222374095679296,-0.4102063270711835,2.424906556809285,-0.3286385044991604,5.4749471949301824,-0.4571162039138374,-0.4571162039138374,-0.5025707110324167,-0.3487429162314579,1.8834835661198717,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,1.5254086854853064,1.799399723940136,5.4749471949301824,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,-0.7625982053674651,1.569379663601241,-0.6531972647421809,1.4195296976147875,-0.4571162039138374,1.6152833569602514,-0.872278375988647,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,1.896386851024743
-1.0778975845414536,-0.11180339887498948,-0.172223740956793,-0.5463105901013571,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,-0.24384388782366329,-0.4102063270711835,-0.172223740956793,-0.172223740956793,-0.8664763412811685,-0.2941812744575254,-0.17222374095679296,-0.41979767269517104,-0.3988149755212999,-0.060661220881502935,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-0.35793584753896446,0.5391283155792698,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,0.0,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,-0.6009524672755144,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,0.13073268881980177,-0.3075623426146228,-0.4571162039138374,-0.35996184489854066,1.1034397358806962,-0.36087748355852695,0.0634218260928748,0.8287405765631001,-0.7558647509568959,-0.30151134457776363,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,-0.36087748355852695,-0.4789070572714995,-0.2330424792338697,-0.6919201840360543,-0.6725981111602035,-0.4102063270711835,-0.06957837144595375,-0.17222374095679296,-0.025958706582558243,-0.3286385044991604,-0.5578592085389683,1.8206509758289544,0.5391283155792698,-0.6085672825969248,-0.3286385044991604,-0.24725567977104043,-0.4571162039138374,-0.4571162039138374,0.3282094439395374,-0.3487429162314579,-0.8530575792740227,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,-0.5687964589945211,-0.24384388782366329,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,-0.06066122088150293,-0.4699746586185533,0.08164965809277258,-0.7499402176078123,-0.4571162039138374,-0.43976300817766006,-0.19937791451169076,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,-1.0103021651747541
-0.26191903923437193,-0.11180339887498948,-0.172223740956793,0.14511375049567302,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,0.43723731609760313,-0.4102063270711835,-0.172223740956793,-0.172223740956793,-0.11180339887498944,-0.2941812744575254,-0.17222374095679296,0.26027455707100616,-0.3988149755212999,0.6412757636044594,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,0.31631540015071274,1.488462958229723,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,0.09443538771472376,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,0.887114674134369,-0.3075623426146228,-0.4571162039138374,0.3181058164219661,2.47849540674741,-0.36087748355852695,0.7973029565961401,1.9861196576253604,-0.7558647509568959,0.3768891807222045,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,-0.36087748355852695,0.20164507674589444,-0.2330424792338697,-0.6919201840360543,0.034940161618711774,-0.4102063270711835,0.6349026394443273,-0.17222374095679296,0.6749263711465145,-0.3286385044991604,-0.5578592085389683,3.813525692614702,1.488462958229723,-0.6085672825969248,-0.3286385044991604,-0.24725567977104043,-0.4571162039138374,-0.4571162039138374,1.1589895989114916,-0.3487429162314579,-0.8530575792740227,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,0.12927192249875474,0.43723731609760313,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,0.6412757636044593,0.20981011545471143,0.816496580927726,-0.026783579200279,-0.4571162039138374,0.2452524468683104,0.4735225469652654,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,-0.339527776821024
1.3700380513797916,-0.11180339887498948,-0.172223740956793,1.5279624316897331,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,1.799399723940136,-0.4102063270711835,-0.172223740956793,-0.172223740956793,1.3975424859373686,-0.2941812744575254,-0.17222374095679296,1.6204190166033605,-0.3988149755212999,2.0451497325763843,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,1.6648178955300672,3.3871322435306297,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,2.148004667274471,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,1.4852110976952002,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,2.399878644763503,-0.3075623426146228,-0.4571162039138374,1.6742411390629797,5.228606748480837,-0.36087748355852695,2.2650652176026704,4.300877819749881,-0.7558647509568959,1.733690231322141,-0.3075623426146228,-0.40601740878905923,-0.36087748355852695,-0.39881497552129985,-0.36087748355852695,1.5627493447806822,-0.2330424792338697,-0.6919201840360543,1.4500167071765424,-0.4102063270711835,2.0438646612248896,-0.17222374095679296,2.07669652660466,-0.3286385044991604,-0.5578592085389683,7.799275126186197,3.3871322435306297,-0.6085672825969248,-0.3286385044991604,-0.24725567977104043,-0.4571162039138374,-0.4571162039138374,2.8205499088554,-0.3487429162314579,-0.8530575792740227,-0.3075623426146228,-0.15911145683514596,-0.36087748355852695,-0.3155115074164764,1.5254086854853064,1.799399723940136,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,-0.2472556797710404,-0.2472556797710404,-0.5916079783099616,2.045149732576384,1.569379663601241,2.2861904265976327,1.4195296976147875,-0.4571162039138374,1.6152833569602514,1.819323469919178,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,1.0020209998864362
-1.0778975845414536,-0.11180339887498948,-0.172223740956793,-1.2377349306983871,-0.2472556797710404,-0.11180339887498948,-0.36087748355852695,-0.24384388782366329,-0.4102063270711835,-0.172223740956793,-0.172223740956793,-0.8664763412811685,0.8972528870954526,-0.17222374095679296,-1.099869902461348,-0.3988149755212999,-0.7625982053674653,-0.2627941656138183,-0.17222374095679296,-0.172223740956793,-0.35793584753896446,-0.4102063270711835,-0.17222374095679296,-0.11180339887498948,-0.172223740956793,-0.716001555758157,-0.2472556797710404,-0.2472556797710404,-0.27161593498601755,-0.5025707110324167,-0.36087748355852695,-0.6009524672755144,-0.4571162039138374,-0.172223740956793,-0.4102063270711835,-0.1507556722888818,-0.6256492964947654,-0.3075623426146228,-0.4571162039138374,-0.35996184489854066,-0.27161593498601755,-0.36087748355852695,-0.6704593044103905,-0.3286385044991604,-0.7558647509568959,-0.9799118698777317,-0.3075623426146228,0.5905707764204496,-0.36087748355852695,0.551303054397091,-0.36087748355852695,-0.4789070572714995,1.4829975951246253,-0.6919201840360543,-0.6725981111602035,-0.4102063270711835,-0.06957837144595375,-0.17222374095679296,-0.726843784311631,-0.3286385044991604,-0.5578592085389683,-0.17222374095679296,-0.4102063270711835,-0.6085672825969248,-0.3286385044991604,-0.24725567977104043,-0.4571162039138374,-0.4571162039138374,-0.5025707110324167,-0.3487429162314579,-0.8530575792740227,-0.3075623426146228,3.0628955440765595,-0.36087748355852695,-0.3155115074164764,-0.5687964589945211,-0.9249250917449297,-0.24725567977104043,-0.17222374095679296,-0.2472556797710404,1.183295038904265,-0.2472556797710404,-0.5916079783099616,-0.7625982053674651,-0.4699746586185533,-0.6531972647421809,-0.7499402176078123,-0.4571162039138374,-1.1247784632236306,-0.872278375988647,-0.547234173495873,-0.4170288281141495,-0.3075623426146228,-0.7867107023901774
